#standard;standard_file.txt
#visibility;true
2790;3416;576;1304;1328;1936;2186;2812;1327;308;226;3244;1155;3305;2673;2560
183;1293;3447;3308;3074;1260;1028;3469;1614;3476;1699;111;2010;2482;626;3193
3302;2850;736;2441;1506;3100;387;1172;3218;759;1829;2182;3139;2634;2596;1426
1758;1926;3529;1572;3443;423;2663;1555;1297;1678;3011;2133;710;3976;3073;2673
2998;2204;2304;509;784;2964;1262;2274;971;2134;558;3664;3754;1108;3676;1913
966;2737;336;1118;2547;3830;2675;1792;1594;3786;493;3669;2762;3294;2901;1009
1250;1211;858;3563;1067;2500;961;1908;2863;2126;2679;855;1561;2677;1856;2039
106;3210;1795;798;940;2662;1734;386;1628;148;755;1965;889;3793;3782;1251
2115;1410;2504;1634;1127;2106;3060;1982;3455;3789;703;2231;2032;2691;1867;1811
2540;2412;1294;3426;660;1773;1596;2363;3116;1869;3573;3563;3728;2790;3714;1889
2305;596;1515;1547;641;3699;1082;3917;3278;552;1282;2557;1171;2371;2223;3544
942;688;3447;776;2985;1363;731;2309;3704;1384;2418;1943;2147;210;2983;1774
1899;1304;3037;1293;1657;2583;2550;2093;1745;2178;1761;765;307;1903;3161;3259
1639;3875;1423;1176;2630;1374;614;185;3582;1527;2342;116;3689;3742;155;2138
2720;1187;2668;988;2094;2135;338;2134;1141;3547;209;2736;2314;542;3478;2611
465;2972;876;72;67;3253;3897;1460;1664;1394;1935;703;1002;433;296;1545
2615;115;1869;40;1932;1814;2841;92;325;190;2476;631;3885;948;746;3542
1064;1059;3501;1252;3189;2540;70;881;3054;2022;29;2110;84;1874;3728;2491
1980;2255;384;1188;3048;2716;2985;1932;1409;1364;1984;220;3339;433;3916;245
2588;1378;295;1283;3284;929;1042;2534;1103;3314;2443;3381;1312;1528;176;3533
2772;408;837;2202;2995;1015;2939;980;2139;3590;3690;2518;956;2724;2300;978
1390;2317;827;1504;3797;1580;632;3207;960;588;2291;2438;365;2750;2142;1466
363;2402;3874;1107;227;2270;2935;2984;45;1571;81;1666;2222;179;1075;1029
1104;284;1719;36;517;1152;375;3280;2893;960;3610;993;51;2367;606;1166
2974;2540;740;1381;23;2136;3727;3889;3980;192;2229;636;2103;663;1323;2584
307;723;3245;2953;3096;398;1486;3703;891;1553;3367;3129;3161;2780;1637;2456
3042;3473;251;926;2434;2769;636;2505;2506;3792;3546;741;3432;218;1828;3386
1147;3149;1290;1809;407;1613;3637;2766;2782;3611;2948;649;923;3446;1057;814
2642;1668;578;2573;1817;1480;1243;2829;3928;3498;2366;2070;1633;1248;2756;3593
3599;2202;2141;179;229;1475;3278;512;2261;1313;2415;765;3406;3512;279;1933
648;1434;3240;1261;3385;307;1089;165;726;51;3101;1531;3472;937;2345;3355
1363;856;2862;2358;106;479;3179;1858;339;1837;1115;2147;2617;1148;191;1384
164;3104;2408;3144;2965;2356;10;1782;1658;3206;371;3514;3083;3468;2987;1959
2739;2211;253;3499;729;103;1968;2294;3004;2487;1657;2367;2472;3548;2848;3159
1430;1413;695;1796;2283;2570;137;2521;2308;3549;3243;1687;1885;793;2864;648
687;3655;239;345;3833;2892;2460;1309;2668;2899;1267;197;3764;2808;2808;2179
3075;1218;890;2919;971;1402;614;1262;195;737;1570;3378;3842;404;1797;1890
1060;2423;360;207;2831;1712;721;2299;838;2076;2235;3423;3194;2917;318;2819
2735;1062;2717;1013;1967;543;821;2653;286;676;1461;1351;2222;630;3612;713
591;3097;28;2251;3856;1359;3101;472;108;1420;1687;754;227;1215;3173;2716
2197;1527;229;644;1283;2136;3231;772;1192;249;387;243;351;2920;1977;987
2879;2444;1261;3248;2005;3670;1135;674;969;1219;3958;3438;3786;3719;108;2091
1967;2861;1911;3402;3070;2017;1792;1816;925;2468;2242;1587;3999;2992;1554;2547
789;1005;1831;1714;2744;2930;1366;3993;1499;2554;556;2126;1990;1686;1874;2998
2507;2470;895;3045;1387;2175;1417;1864;2296;3687;193;1562;218;610;3564;1527
1127;3040;1990;125;3734;3821;3895;1226;27;1840;3137;1766;1302;3127;786;786
736;2629;3854;857;1545;2508;1523;3564;3609;270;2832;3909;1282;2111;2446;577
463;120;3874;1584;1013;2890;2357;2002;2298;2005;3737;1032;3715;1832;319;1081
3388;1778;1407;836;1117;3239;2505;3661;179;1459;1043;3515;1063;993;1857;119
76;678;698;1593;827;787;804;1978;2933;1004;3382;3166;818;2631;1264;2238
457;121;862;1246;418;2101;1208;765;896;792;1053;1802;2075;462;2209;2068
1485;2710;370;1638;2462;1673;2374;1639;3818;1851;1251;1565;1447;3832;3484;765
3939;2320;3352;3627;993;3163;2933;533;3526;3936;683;3587;2808;3113;1494;818
2631;3859;383;1885;3695;3670;2834;3876;1678;3121;820;478;1648;2978;1633;728
2590;1051;244;1649;882;2580;755;170;875;2718;1971;2126;3456;2728;1828;1751
2543;807;3436;447;3022;2333;3067;247;1446;2972;3083;1705;196;3714;1523;216
1346;2868;1198;1112;419;1285;1340;3207;2854;1762;2511;3167;631;2774;1689;3432
3769;1206;362;772;2544;1328;3073;2835;925;3288;1023;1108;2432;2944;169;3632
1403;469;2082;2680;951;3720;2635;2296;2537;2906;233;752;3192;3693;2207;897
3032;3922;2990;2997;1058;674;477;446;3329;153;3083;3570;973;1715;441;3909
1439;678;383;1153;3700;95;2015;2386;1975;1479;197;536;1536;2649;638;759
2385;1137;3640;3925;1157;2165;1455;2691;265;3750;1243;2418;1753;3134;2180;2162
3697;2850;1432;1284;127;3149;2655;2942;2547;3435;1113;718;428;2006;2076;2306
1001;1190;1725;2470;762;2241;2847;1562;1462;3980;707;3686;1116;2650;2124;729
2905;1598;1733;3463;3010;1316;1524;2149;2776;2399;1115;41;3355;959;2536;1684
2830;3398;989;616;3703;2168;3899;2308;3441;3981;2335;2097;1818;3753;1164;1628
3475;1731;13;3190;895;1296;2666;3329;2195;2489;3171;170;940;1897;2285;345
2619;3137;3980;2424;1227;1624;624;775;1723;2666;2759;1572;3646;1279;2028;3687
3585;334;2451;3401;2767;2850;2966;1472;2219;403;717;2542;773;3579;1281;1853
973;409;2178;2900;1247;2923;1281;3887;1483;1239;2006;722;2666;838;1271;743
840;2959;3233;3168;2529;1547;308;1690;485;1262;2730;2108;2522;2956;2392;1283
1030;2265;3;3317;3888;3081;3218;81;3895;453;1715;1610;3730;3507;813;1542
155;2733;758;1944;1929;2855;3045;2918;3261;876;601;323;261;3707;635;2104
2155;2364;2502;3842;398;1863;1361;3972;2775;1422;1962;3868;2398;2441;3260;3576
2428;1728;2538;3986;3880;2816;2882;3889;595;2163;2497;1524;444;101;3978;2633
1037;900;2840;434;1493;2397;1185;274;1427;183;564;3242;2777;227;1527;1677
1507;2346;2971;3397;2988;804;2814;3134;613;3526;3375;3561;567;1532;2780;1693
2323;3280;875;2947;1223;621;1493;911;3832;3745;2890;1674;829;433;1769;3405
1503;425;1202;106;1631;3227;3448;2277;848;1021;1307;1308;2689;1319;3164;1200
416;1982;1455;920;2875;1278;3454;2266;202;135;1908;2446;1155;3281;1990;609
3549;1925;1481;3412;2194;3233;3356;2796;2577;1036;3586;1243;1600;266;3491;18
3678;1348;85;1527;1055;3970;3134;409;707;1953;840;1422;3418;2814;3003;3922
1926;3213;3283;3984;3420;3325;90;3393;1004;2357;3235;1746;3993;2878;3516;3550
1083;2659;872;352;2357;916;3754;112;2486;749;1819;1639;168;1854;147;2750
2879;3307;1467;890;1097;3802;3940;501;1216;1164;705;3796;155;265;391;2272
2152;98;1018;3800;2465;3536;47;2206;1688;2280;1058;1299;2052;3046;3598;3801
739;3640;1725;3113;1398;3273;1437;3988;1479;3860;1764;483;3203;2634;1834;635
1638;3037;2815;3079;869;1272;2594;1134;2077;3404;2939;2514;3148;1816;3858;3794
67;2466;1917;2185;3533;277;2031;3383;3713;324;519;752;1986;2986;157;266
1369;236;354;901;3814;1576;3813;3747;2233;1348;3314;2032;1419;3694;1804;2699
1132;896;3634;995;3395;2712;2750;3892;1336;3191;1745;776;187;1471;3420;649
2273;3825;3510;2306;4;3802;884;706;3387;3157;369;3269;2444;2236;2774;2518
648;2473;1892;935;3988;2627;3561;621;355;3690;2090;2567;560;2476;286;1838
3171;219;3548;790;1898;2230;258;3845;3509;2435;674;351;1975;1360;1648;25
1652;3135;3860;3889;2284;2792;769;3868;3669;3928;928;2346;2988;1953;1370;3682
2942;358;3886;1034;901;3277;560;2570;1191;766;2440;1077;2864;1541;461;1578
1674;3663;884;1874;1468;2929;1050;981;2501;2758;1022;1904;3399;2478;179;2343
2907;32;98;3174;3829;3654;1327;592;3101;3406;1169;1039;2741;2680;274;405
289;382;3062;1981;2961;3022;2681;3832;516;2196;2780;1299;2644;1467;3131;3973
3196;3362;2143;2173;1166;1218;86;416;2593;3634;1385;2814;14;2633;318;201
3179;3576;3361;3465;1957;656;2504;1007;1068;2405;1000;3130;3819;3485;901;463
2811;1046;3041;2105;350;3404;1498;2175;1530;136;3227;1317;540;1454;407;3610
429;2726;1423;2200;3793;123;1369;760;1402;1388;3688;1422;1793;1464;1387;1042
3157;1572;424;264;2740;3724;3912;2619;1649;2718;1357;3154;2928;1767;139;1668
10;3828;1727;1347;2589;3548;348;1764;224;3099;1732;3750;838;306;3677;3328
2692;3434;3005;2276;1094;1639;3673;1198;3731;3254;1393;3854;794;1225;1246;752
3344;1681;143;774;2356;2758;1228;3531;3682;3579;1876;2113;2227;1283;191;1037
1614;2884;459;3248;3179;2195;1397;1895;1478;3874;2036;1124;2541;3924;52;268
3626;1942;1765;25;3191;252;559;3518;2709;2557;1856;2231;1949;2367;2657;3400
2850;1760;3784;2462;2045;2119;2673;905;3837;1527;725;1088;1999;3782;1883;2904
3554;3592;2427;692;2059;2362;3980;2390;1079;3674;3717;1850;280;2031;1453;2825
2831;608;1160;1922;1934;1763;3142;2968;3523;1806;3952;776;3410;1977;359;588
1213;130;3295;2667;3800;2910;1021;3665;1157;3205;2675;2436;1416;725;1806;867
491;180;3041;2927;3345;50;2713;608;2217;2866;2757;1986;2930;318;3478;1098
75;1856;613;2225;1232;3795;3653;702;1032;2629;511;1186;2048;3357;2404;1591
226;2215;3188;3199;1937;3203;2686;137;2595;1230;2742;3916;3034;506;1743;302
3490;1644;3652;2263;1229;257;3692;3804;327;2968;3165;687;548;1792;2125;1254
1231;482;3442;3117;2502;268;2092;247;2033;2852;1656;958;2036;1845;3596;802
846;1248;1503;3137;1230;3765;1039;2121;2899;3665;750;2046;1627;2111;3158;3160
333;864;275;2018;1936;2357;3493;1535;2273;3839;1154;586;3345;3973;247;1216
762;1574;181;941;2214;1330;3520;282;2919;2148;3922;2621;632;2884;3025;2695
3040;47;1800;3099;3828;123;2195;1019;3930;2673;2203;3267;3880;268;3180;3848
2663;2031;3906;1700;792;2921;1449;538;2911;1328;377;3577;2296;87;2826;1880
423;2065;2949;2705;3361;1076;548;802;2942;217;1570;87;372;1385;984;2464
2256;91;3630;1143;3708;3934;430;3025;700;2037;1412;2629;2364;739;3703;254
2676;1276;3929;3376;3687;1835;286;1823;549;2073;285;989;2618;3899;799;1920
2958;2874;1236;738;2619;3845;1968;1477;1454;3533;1788;395;3161;206;2272;3877
2585;767;3910;3794;448;1649;3166;2166;3529;2567;1843;3766;286;2500;3661;2906
3829;3555;2775;2678;1493;3995;1352;1897;3345;3565;287;3060;49;3516;637;3317
2851;237;1493;202;1360;3583;248;3321;1057;941;3505;1821;759;1001;1285;2850
2974;2959;3181;2584;387;113;2149;2525;422;2349;473;3600;1961;1378;2456;455
1045;319;1179;1154;683;2655;697;3609;1737;1439;527;1945;2792;2554;833;103
1459;1345;2898;327;1132;2706;1262;3494;3534;3360;3516;3870;1192;1855;3485;3601
890;1735;3356;1043;1300;1920;3779;3222;2025;232;2302;1467;2277;85;570;1863
894;867;1701;1002;1224;2518;398;1454;1234;797;1507;3071;1378;344;3929;870
741;3874;2540;1707;3741;3650;641;745;1937;2265;2644;3293;3362;3122;410;1188
2668;1478;3924;238;1707;2526;3638;3240;74;1862;3129;2566;2837;600;870;3414
486;1393;3996;1543;2212;3372;2189;1902;680;2309;3346;1929;3405;3506;670;611
2333;2554;1864;3604;3520;441;2757;3802;3304;1155;3487;2083;2404;3622;1386;3627
3980;2607;1384;717;576;2615;2844;3968;184;3765;2519;2129;2379;2470;1196;375
1973;2046;3445;219;1397;3189;39;1472;252;3402;1490;415;2304;1134;378;521
269;2097;2122;3695;3762;1145;3261;350;1311;2125;2469;1610;76;1881;309;1810
2674;937;863;3244;1108;3890;1243;1469;3529;1502;2647;489;256;578;1790;3977
3874;1978;3822;40;3812;3890;2237;802;2923;1012;2370;2728;3568;748;3559;1249
3329;433;3778;1460;2067;3304;881;1956;3602;1087;2755;2550;1025;1996;3960;3044
1858;391;492;793;2844;2609;1495;1428;1379;3966;1992;1260;2259;1054;209;340
2000;3338;1290;2955;700;1373;2714;3804;1632;1501;1116;430;380;3738;3716;2034
632;1032;385;178;1081;2773;3795;3905;503;720;2929;2066;1483;2180;404;3176
1048;2519;601;383;1934;1198;241;559;928;3732;2454;3174;1013;82;3327;2708
1521;941;1765;628;1572;1678;2423;2799;345;2918;1803;2216;1551;683;906;731
2254;2828;31;694;507;311;810;3015;3151;3791;2656;2595;3461;1190;960;1913
2137;1284;3187;3808;3523;3373;1535;2702;99;3460;3711;598;2890;1743;656;387
3921;1514;3847;3057;3200;1954;1945;2944;3296;55;2600;1566;783;797;3429;1624
1571;373;2620;3054;3079;3541;3260;495;2820;402;3084;3710;337;1215;828;1699
2933;298;2615;3525;1764;3733;918;275;31;1863;3605;1493;104;1054;2424;2888
3306;889;1541;2263;520;2743;144;2322;3889;3222;908;2789;2632;598;3506;2019
2382;3833;3812;268;2903;1016;1990;2736;2528;3120;1709;3663;2233;1876;786;2385
2663;3317;2262;1547;2924;3173;3872;2882;2310;959;3208;2956;1277;2738;3608;202
1533;1871;1517;2340;3315;2519;1918;476;3552;385;626;1407;2703;375;429;2583
1625;514;1782;1583;1045;242;2144;32;2388;1444;132;1805;2437;228;2284;2456
3007;802;1922;1912;2557;2769;1687;495;1408;2395;1961;2001;2780;820;443;2857
2326;2776;2193;3530;1157;845;2936;3589;3815;889;3841;3339;1338;3202;3103;3164
3583;3368;683;570;1438;1273;3759;1485;399;503;324;2188;2389;123;2858;1285
3792;601;3988;2036;1097;3819;1764;3370;3865;169;732;3351;1664;3369;3896;3676
1073;1320;44;1045;3218;653;3335;1642;3315;3148;3431;1326;735;149;701;2856
3578;1142;1044;1083;2767;2024;3552;1340;1124;1599;1508;2669;3330;58;1391;3763
1254;2993;1995;2666;2968;3708;2955;984;1835;2226;513;2669;2691;1287;582;1947
2726;1631;1291;2322;604;659;3627;40;2840;2703;1466;258;285;3907;3150;576
2394;3714;2441;414;3090;2020;2997;1083;3374;2712;3791;1916;2425;3731;2700;1327
2230;1338;2376;3196;1099;1650;3337;3317;2205;2670;3012;2508;1209;2808;3159;3150
1278;19;888;3494;2689;2109;3924;198;2049;3869;1049;2527;1958;1283;2800;171
1202;3891;2133;3145;3983;415;2432;2986;3838;2308;2390;822;2827;2532;1838;114
806;1954;2582;1759;3995;1615;1084;3938;393;3343;2560;890;1665;2728;1202;3645
775;1820;2980;1234;938;2254;2940;405;3408;3926;960;1636;672;3463;1895;2510
3673;836;2901;1778;1591;3279;3258;365;2550;1796;2901;669;282;2585;1609;3555
3345;216;1956;2687;3009;2845;1229;1113;306;909;3780;3412;811;302;2200;972
3215;2238;2413;1453;2262;3988;2847;3293;1657;1425;474;1840;1133;3054;2779;2200
1368;373;3357;3618;592;2820;953;2984;815;1065;3653;1741;2985;3042;2664;2671
3256;1805;398;1751;6;3499;467;3088;1257;499;477;2469;3443;392;1897;2304
2612;671;3543;3139;953;2046;1044;3908;1694;2972;2144;2317;3897;3616;3697;1211
1870;1682;2469;1600;3469;3475;2249;462;1758;584;2870;2101;2472;2716;2464;3929
3478;1842;3571;1048;1542;983;3316;2319;3707;1479;3099;1391;3018;3390;3890;2352
1853;1715;933;3691;2221;811;3735;1476;3179;90;1321;3602;2279;1971;454;163
2515;2253;2999;462;1255;3299;2461;2561;3702;2019;3440;1016;3439;1824;2786;86
1581;1636;1298;2405;370;3106;2166;1562;2801;2089;2752;3511;3022;2639;1096;1773
122;718;2823;412;2520;1206;2873;1136;2388;3456;1520;516;2081;3605;841;1873
1772;508;1835;1875;1317;1407;1730;3100;3164;2265;3954;2218;635;2551;3596;376
1769;2758;241;3555;2601;2967;1633;3132;334;2550;2363;3242;114;1955;3408;1538
2532;3474;3163;3537;2755;3547;2685;2771;34;470;2875;797;1669;3742;591;3267
636;414;2475;1102;2482;444;2844;3715;625;2376;3751;578;685;1974;2954;137
382;391;2550;3075;1321;270;2562;1333;1813;3340;1460;2533;1273;1575;2508;1615
3865;1890;2677;2616;2762;2360;3100;1023;1616;1508;562;2708;61;2178;2;1501
3310;2683;1156;1516;2596;2140;3606;1382;193;1466;939;3095;1765;799;1965;635
1453;3505;2359;1538;3961;672;2152;1574;1859;2780;526;363;265;610;1422;1406
