#standard;standard_file.txt
#visibility;true
1626;3359;3209;931;1655;1659;3118;1793;1218;2212;610;2290;2684;2516;2292;2027
3122;3893;1102;777;2754;2993;1669;3972;509;810;3910;1813;1570;3431;1837;2201
1607;3450;3321;1715;637;613;2064;1659;2412;2028;1274;2892;598;3293;3959;1627
1772;2599;2248;501;3661;3356;2013;3776;3880;2135;3347;3943;3483;1983;3229;1553
780;935;2596;2762;1744;2385;1053;3991;1857;2619;2912;3352;627;3428;2804;504
3426;1741;987;2227;2581;1604;3639;3704;1469;1191;2535;847;2811;2095;1503;2534
3855;1683;2055;2776;3760;3370;3524;1660;2555;1691;2666;2969;2112;2668;3934;3487
2204;3111;807;3546;2942;1435;797;1175;3922;3464;904;3812;2770;2167;585;1102
2779;1969;3822;1859;2436;814;2849;1015;1906;873;2473;3521;729;3216;2751;2370
1534;3317;2735;2266;1955;2606;577;2405;1574;3829;2591;1116;1091;3331;3090;913
2928;3066;915;3700;3066;715;1988;706;763;1116;2759;3775;3618;2071;1831;3322
1838;2593;2836;1981;1036;2711;1188;918;3876;575;3976;1425;3214;1133;3667;1417
1362;3773;635;3844;2281;1126;3190;3151;1047;2333;1760;1387;1924;949;1555;3848
2010;2254;1937;3955;1584;2742;1630;1662;2644;3536;1426;1760;2105;2397;2631;3761
2095;985;2838;2175;3838;966;2159;967;1363;3141;3229;3193;565;1838;2112;3410
3863;1585;1944;3308;2402;2375;3913;1499;3135;2339;605;1031;1863;1313;3879;1910
3192;2340;621;1767;3544;2007;3464;1329;2644;1710;3311;3717;2794;1114;2798;1826
1788;3642;1544;1382;2443;2922;2608;3204;3847;3412;1230;623;1872;3566;2036;2779
2733;2946;1847;669;937;1891;2588;776;1452;1781;2893;2256;2369;3188;1487;3684
1334;3789;3457;1170;3898;2952;3938;1589;1081;1952;1118;1150;2378;2941;919;3823
3991;907;3735;3986;3912;694;1786;916;2722;1939;689;3493;2211;1766;1394;1653
3796;2962;1373;743;692;1003;2766;2074;1436;3813;2510;3120;3899;1626;3203;1798
1600;675;1292;2964;3293;1547;2949;2453;1191;2077;1357;3888;3463;3754;2689;3349
3062;2373;2048;1144;3862;1263;2895;1266;1324;3862;3881;852;3457;2989;1070;2037
2665;1872;3183;1911;2871;587;741;773;3526;3852;3638;792;2751;2985;2538;1512
1980;934;697;2594;2705;1738;2325;1268;3561;3280;3847;3683;582;1072;3824;1516
1652;1890;2148;2036;898;2885;1176;3443;1958;1895;916;2639;1893;1036;3145;1902
3049;1554;3564;550;618;1738;961;1205;961;579;1614;3960;627;2395;3314;930
3766;2438;1281;3034;2439;3758;2716;3847;1390;3612;2801;1703;1675;3105;1820;3402
1504;2650;613;3172;1968;3332;2451;593;943;1180;559;2591;1585;3811;1582;2703
3656;1776;585;3495;2110;1218;956;2684;519;836;789;2136;2424;1887;815;1835
3504;2277;2419;3482;3771;2215;2513;3198;3842;2604;961;3789;1414;2886;2529;630
2650;3822;3243;3771;1209;2928;2876;1843;1947;3781;3804;2811;3487;1772;2872;1712
3462;2924;971;855;1045;1123;718;3214;790;1822;3919;675;1402;2643;2771;706
2779;1457;2441;3030;2827;2607;3658;2720;793;2835;1944;3939;3597;1876;3637;2340
2882;3195;2894;1448;1296;3609;2110;2856;3654;2028;3472;646;1455;697;1333;712
3905;830;1338;3764;1989;1142;2092;3711;1028;2515;3873;1567;1309;2796;872;3810
1681;1807;3002;3332;3459;3702;1934;3543;1489;1160;718;2068;1546;708;1204;2360
1728;2756;2447;3520;3285;2419;3892;3358;2479;3722;1727;2694;1393;656;2602;2478
2347;2172;1674;1615;3226;2649;552;1671;2156;1918;2242;3277;1511;2436;2364;3664
3983;2635;3021;3425;3187;1589;2214;3843;2187;3016;2456;3953;1864;3475;1989;3721
1254;884;3899;3901;3847;2985;949;1178;3673;3443;3541;1848;1917;3991;653;2884
942;1215;1350;2850;1093;3595;1438;1329;1510;2736;3170;888;3860;2414;2242;679
3418;1926;2107;3728;1837;725;2246;2436;1586;1178;3302;1640;3258;3883;1528;1935
1214;3568;1445;2762;1783;2101;3869;1951;2483;2627;2430;1642;1089;2770;2325;2803
2025;2570;3032;904;2135;1644;3709;3242;2644;2520;2297;3761;1308;3711;2834;2088
3630;2597;2834;2103;819;3916;1934;525;1493;3498;2368;2942;3779;1539;843;2724
2790;3211;1989;3954;2555;2587;3721;1910;3635;1351;2024;3949;928;1717;3051;1025
1993;1392;3030;2101;2248;3439;950;2346;2828;2786;2219;2251;1995;3246;3419;3612
2316;1272;3887;982;1858;1974;1897;2862;1002;1915;2351;1222;3975;1951;1042;1180
3916;3420;3520;2431;1006;1480;3212;3882;1006;1034;593;3458;926;3344;3722;3008
2086;2394;1067;3544;1802;3948;3376;1299;3711;937;2059;3275;3422;713;3193;3614
3821;914;887;589;3717;3613;1769;1104;813;2586;612;3839;3070;1765;3746;1578
3596;2069;3127;738;1267;2664;3230;3766;3474;3673;642;869;3520;1470;1632;3528
1221;508;3176;3301;2970;1545;3715;3918;2291;3045;2187;1136;3885;691;2032;2033
2711;1899;3445;1237;2470;1549;1387;3651;1345;1621;881;2385;2018;613;3647;2090
1542;3932;1790;911;2331;2390;3970;1846;2168;1105;2695;2148;1824;3937;3266;3100
2239;1934;975;1389;3841;1072;3037;1276;2205;3729;1955;3939;2535;769;1840;758
1602;2408;3260;1354;2641;2931;1788;816;2594;3264;1975;2136;3939;3162;3904;1188
2039;3806;3160;3392;1180;1719;1814;2894;2530;1182;918;2572;3390;3442;965;3808
1599;1328;659;1652;863;889;1191;1110;2045;1772;2956;3130;2550;2901;1887;3767
835;581;2369;1464;2275;1045;3980;2734;1419;3569;2510;1478;3046;1832;1068;2490
3282;3341;890;3426;1821;1586;2827;2616;3607;3508;3143;1347;797;3718;3996;1495
1528;3715;3086;1681;3068;3687;3931;3684;3019;2257;3584;2085;2505;620;1361;3782
3659;2775;994;1123;2040;3297;1630;1647;1914;596;3462;3113;2369;1579;2328;738
3601;3801;2986;3108;3851;3424;2265;2195;1581;2980;3785;1013;1812;634;2827;2043
962;3162;2338;3659;2367;677;1097;2892;793;2874;2587;3001;3970;1262;619;1620
2686;3028;2565;2097;1297;2460;3550;3521;2108;1409;2459;2515;1626;528;771;3301
2284;2852;3942;3433;616;1294;1118;3558;1868;858;3024;1697;2853;601;1135;1847
1323;855;3253;2837;1624;3689;3289;3868;1380;529;662;2204;2840;1514;528;1014
1967;2751;1496;3683;1175;3838;2213;1653;2275;710;3160;1273;3386;3292;2571;3527
2117;1607;3449;1567;1412;3611;1042;1161;1500;3077;1459;2349;3670;1728;2669;1620
1174;1357;1689;2653;2066;3829;2268;3633;2906;945;2603;1163;763;3773;2570;3117
657;1124;2782;754;3257;1407;1103;2161;1381;3532;1460;3018;1948;2806;2363;3239
1241;3046;3328;1882;749;3509;891;3147;545;2832;624;1667;1184;3422;3881;1018
3348;2884;2604;515;1363;2462;1901;2091;2978;3725;2126;2823;3593;3455;3752;3708
1946;2027;3707;2234;1305;2942;2926;2364;3673;3419;2431;2761;1408;2150;3876;1314
3708;3003;1680;3321;1454;1475;605;1319;549;918;1282;1932;3945;3138;1675;1422
1844;2238;3112;3796;2153;2690;2255;3734;3624;1231;1284;1512;1945;3730;3265;3588
3590;2093;3620;2694;566;2081;2664;1540;1348;2336;2770;3131;3168;2755;2673;1153
1865;1061;2373;2519;2668;2101;574;989;2289;1385;532;1738;3618;1368;3960;2668
1290;2222;2084;2116;648;1226;929;3010;1976;517;2925;1004;1394;3784;1942;3524
3660;788;562;2394;3936;1437;2629;1226;2548;3495;1605;2122;579;3012;3402;2127
1371;2312;2619;3521;3813;1383;3434;2994;708;950;3621;2258;1351;3062;1123;2418
1512;531;3334;778;748;2291;3548;531;1517;3391;3121;752;2353;3119;2829;3782
1262;2207;885;968;2320;3347;1447;610;1243;3310;837;812;1504;919;1963;2122
1356;676;786;3744;3944;3640;1348;2837;2643;558;1388;1390;1256;2906;3929;1725
1533;817;3080;1980;2529;2604;813;3299;2422;1632;3472;2606;1542;3616;2187;1441
3211;660;2904;3469;2945;597;887;611;850;2073;2272;2117;3653;2339;3371;3243
802;1023;832;2315;1094;2771;2440;1523;2860;2839;2194;1804;2085;2041;3332;1398
3347;2298;2669;1297;1114;1118;769;1152;1943;3908;2273;593;2488;1408;3709;3560
2381;1895;1218;1277;2495;1688;3476;1168;2143;3100;1018;3871;2803;666;2193;869
1816;3502;1002;3883;2730;1587;1986;1072;1830;2528;2243;1521;3441;3914;3723;598
3992;1544;2265;1126;3171;2291;1908;941;2698;1167;2851;3458;620;2611;3513;2784
2344;1104;1606;2093;1194;743;2574;2736;3407;1634;2266;1523;3103;2943;1890;2460
2890;1320;555;2252;3614;545;2624;2712;1115;2113;912;2467;2459;3924;506;1702
3102;3272;2715;979;1512;2076;3255;3530;3552;1004;1000;2301;2234;3396;2678;1058
1627;575;3026;634;2205;2666;3858;2809;1711;3963;2133;2358;2153;505;2017;2201
927;939;3413;3516;1245;3719;3870;3807;2137;1203;3306;2650;2775;1947;2638;2572
1796;2882;1262;2641;2817;2357;3875;2267;2824;1954;2556;3195;2926;900;3528;2351
3173;3081;1304;3820;1085;3148;3527;2259;2755;2016;3493;3127;3613;1162;625;3220
2225;743;3667;2285;2340;2822;2582;2061;3715;1141;711;3576;801;507;3011;3793
3916;3075;2410;2317;2449;3867;3057;2291;1795;1335;1750;3395;3681;3998;1601;3581
2846;1194;1874;1523;1481;1278;2273;944;2597;2808;3860;2424;2840;2279;2990;3246
1462;3129;3853;2442;2138;1780;3365;1905;2259;664;2590;2737;1804;1300;946;2850
2971;2282;872;2179;1180;2510;2921;790;3417;3581;2292;3010;2557;1791;2524;3675
3762;1213;1427;1620;673;839;809;680;2117;632;3748;3809;2448;3455;3241;2122
1760;3555;2089;2703;3649;2327;2632;3571;807;1982;1743;3453;3939;3518;3220;997
1096;3031;1290;3652;1860;2891;2944;2496;3388;852;2998;971;2390;1049;899;1936
1815;836;1766;3635;1879;3816;1121;1160;1531;2271;3229;3793;907;604;3990;725
3180;1902;685;3721;1161;855;3581;824;1726;3774;1303;3899;1559;1866;1425;3154
536;1676;1821;2946;2991;1342;2774;1000;3251;2280;1159;2670;1446;3026;763;1200
1797;1223;2185;2253;848;1671;3210;1919;1300;3979;2268;1524;549;1222;1416;693
1314;3059;2016;3336;3887;1004;2869;3541;3084;3389;2225;982;2862;3603;1017;532
2978;3336;3314;2624;3235;597;2515;2408;1948;2386;3019;3177;3270;2413;3778;1782
1828;566;2921;3041;3019;1355;1749;833;2933;1760;2374;2067;1620;2944;1675;2905
3102;566;2231;1327;2901;2192;3660;1887;3104;2067;3012;2533;1709;1816;2803;2872
3326;914;3994;1290;3980;1651;1444;2120;1258;2481;526;893;1900;2319;2390;3417
1441;2324;1226;3404;1191;2422;1129;3832;2056;1483;1118;985;1272;1421;1318;1567
3364;3974;1897;3819;3610;1676;2092;2031;1451;1548;2309;2431;2334;3748;3752;663
2425;1042;1049;1769;1176;2275;571;828;3113;3242;2368;3374;1216;957;1667;2625
2002;2468;3884;787;2597;3016;3193;1258;1348;3384;1574;1484;1180;1816;3707;3503
3444;3550;1836;2166;909;3225;1169;2838;982;1433;2458;3945;821;2087;1268;3090
2015;3784;1257;1085;1075;3631;1532;1634;3971;836;2936;2322;2515;1011;1521;2098
3662;2567;1997;3890;2766;1186;3404;3837;1236;1657;1526;1868;3450;3552;3582;2218
2789;2692;2700;1393;2568;1028;936;2974;2954;1855;2161;2618;3666;831;3158;1366
2204;2242;920;2575;3406;3314;1349;1919;2321;1182;848;3341;2123;3014;3046;2359
1604;3504;1428;1848;3464;926;617;1400;2868;1403;2491;710;2309;1451;2631;2685
1733;630;1683;3965;2351;2741;2414;1120;3653;1263;2278;2627;950;1291;3394;582
1891;3021;2156;1226;2530;1859;1102;1276;1460;1560;2622;2685;2041;1526;3253;1744
1725;2378;1400;3357;1107;1361;2382;1698;3136;1037;911;1117;612;2884;2967;2842
2131;3845;3638;3195;3175;3384;3108;1571;1873;1814;3271;3354;851;1020;3195;2903
1103;3507;2007;2268;1839;2196;2629;650;1964;2402;1880;1049;539;869;1496;1498
1151;3856;950;1401;3095;550;3897;1724;1501;1019;633;1865;905;1634;769;3296
2278;1029;1631;2795;1094;2251;3232;2995;3360;2873;3199;1410;2557;3341;2664;1277
1576;939;2634;3964;1302;2154;3255;2733;1104;573;3607;1256;577;767;1209;2392
3605;1093;1212;3722;2880;3912;1197;1046;2473;1110;3327;1238;3051;795;3759;3076
1021;1616;3094;3122;1863;3478;3860;3723;972;795;1035;608;3308;1659;1793;2074
839;1990;3615;3352;3963;2230;1790;1257;1804;3721;1923;3646;1800;1776;3263;2975
3548;504;3153;2444;1238;3782;2544;1253;3785;1393;3960;982;2738;2357;717;1715
2848;1876;834;2421;1577;3603;1272;2727;1538;3462;580;3520;2086;3123;1675;2665
936;3781;617;3880;3748;1037;610;3826;2969;584;756;2511;3644;680;2957;2556
2138;2668;2540;3599;714;3484;1323;1830;1488;2862;3311;3087;2702;1407;1246;539
946;2606;2541;761;1806;986;2700;2956;873;2486;2533;2608;3048;1708;2481;3335
1117;3010;750;1491;3648;1694;2420;1420;2838;1283;2991;3988;3812;726;1187;3663
2513;1533;2652;3166;967;621;2117;888;3946;3489;2304;3063;3561;1092;952;3757
2870;3031;1900;3879;2068;1037;3215;1980;3186;3488;2813;554;2862;1573;1866;2764
3707;578;1311;1288;1479;3717;2391;953;1364;3281;913;3617;2188;1091;1703;3232
907;2536;1499;2070;813;2479;1921;2824;2302;2087;2581;3403;1192;2171;561;3540
1502;2265;2745;854;530;2881;1230;2383;3330;813;3338;922;1248;1555;1588;1696
1137;2417;3704;1724;2739;713;3860;1848;2991;2261;1672;1671;3263;3962;1479;681
1384;2029;3250;971;1498;2091;2647;1197;2142;1450;1447;3802;3784;655;3697;2393
697;1310;1952;1854;2363;3349;1602;2301;1547;3870;2140;3766;986;607;3832;2065
3993;2547;3007;2465;2735;2712;3204;1631;2720;2198;2910;3872;951;3426;2299;2735
1074;2505;3551;2215;3301;1274;2117;2821;2802;3653;1272;1775;2211;1445;2830;3337
787;3924;2490;2923;2246;1216;774;2203;3014;1208;1398;1413;1100;3435;3412;1436
2484;1089;1754;533;2577;3315;2543;2525;3925;3987;1563;1932;2634;1909;2268;817
3359;1501;1869;1333;2701;2174;1713;3865;3222;3310;1494;828;1210;1039;2587;3405
1733;2686;2783;2025;2002;1672;3945;2099;2408;3024;2343;2644;3845;3922;3299;1893
2127;861;2782;1232;806;3283;552;2899;1202;822;3199;2676;800;3248;1690;1345
2399;2297;1023;962;1451;3003;2149;3172;2797;3286;1694;1709;1075;3765;2414;1748
1036;1168;3740;3962;2539;3062;2506;746;3662;2268;2092;3633;1917;1958;3747;726
3113;1982;2099;2933;3792;2419;2375;986;2532;1178;3699;2265;1244;2801;1913;1412
2016;3306;537;2662;2015;2525;3453;2361;3844;1680;1101;1751;703;2248;1835;1372
1214;2129;1353;3625;3427;1811;3699;3449;2971;3480;943;3670;2451;1821;3133;1707
746;1231;1664;3079;3173;3540;746;3644;3717;967;931;2973;3222;3908;2688;2810
1187;2461;2642;622;969;2289;2345;2249;2323;2934;2548;3775;3324;3756;1965;2771
1491;2789;2043;3923;2137;3393;1802;1691;2164;1202;1496;1722;3297;1767;1634;3304
1686;1463;2131;2829;3783;3665;2934;2269;3759;2108;797;3473;2246;3463;3493;3696
3545;2844;832;654;939;2118;2195;908;2103;1106;3530;1419;2596;1383;2183;1784
702;1005;1746;613;3419;3133;2170;2162;3963;987;2708;3968;2661;1363;3136;3293
3613;1823;944;3058;3882;618;1330;804;2541;3530;3485;2585;2623;1973;2301;2075
2542;1841;3670;2157;1043;1199;3034;3136;3475;1448;2749;3450;1390;3225;910;2500
3683;1477;3845;3845;3097;3139;991;2907;3373;1045;2267;838;3731;2001;2599;1265
1917;2260;1368;1947;3501;2246;3856;896;3224;3367;3880;3285;3033;1843;2188;3220
3108;2548;2357;1210;3179;527;2037;716;3118;823;3787;1432;1346;1035;2357;3135
1055;2636;2158;1217;3586;3009;2449;2050;2353;3298;1691;3541;2614;3465;1112;1307
1501;940;681;2186;3620;3381;2432;942;1886;1024;3903;2074;3418;1732;2773;545
3868;1614;993;908;1243;1750;3976;3967;1904;2382;1399;3416;2253;3101;501;3569
2105;2206;3594;2335;2279;827;1379;3906;2638;3494;3803;1393;1291;3403;2431;3296
3816;3709;1675;3599;3099;2254;1259;3208;1413;2321;717;1353;955;3430;1508;759
2944;3605;932;3542;1176;2387;3708;2811;1408;671;2685;1912;3565;3556;3634;621
1374;3446;3418;1218;3800;926;2977;3275;2150;2606;611;3433;540;681;2158;2423
2584;1361;1735;2383;1649;1297;1084;2329;1817;1769;3895;1546;1837;1874;928;3995
2080;912;1584;2849;3408;1263;3034;1516;3938;2498;3226;3399;3858;799;2646;2196
2408;2257;3855;3349;3742;1468;2950;1305;3640;3505;3361;3861;676;3461;3164;3488
1885;1838;1465;1645;1812;1183;3821;2991;1352;512;3555;3025;941;1817;3009;2469
2013;1350;1802;1787;2420;3325;1623;2196;646;3954;3109;1179;673;3418;3641;775
1422;1647;3825;1033;2176;2555;3436;3139;2520;3029;3153;1828;1995;2797;1680;3053
2629;2100;2836;2379;2012;2613;1618;3374;2077;2025;2513;2052;3817;2981;763;3705
2823;1530;3119;2048;2298;865;567;3362;2922;1793;3458;2913;1800;959;1171;1432
3889;1370;3839;621;2128;3587;2062;2818;1877;606;917;1240;1139;2011;636;2525
3941;1365;3785;3398;1321;617;3374;1078;1185;1573;2286;3980;3443;1207;2704;3929
2926;3439;1567;2818;2610;986;1409;766;1057;3982;2831;1787;1354;3873;1453;534
2571;515;1920;1821;3459;3678;3435;2564;1889;2184;1539;2809;3569;1961;1315;1221
3650;2281;2482;3645;2593;1946;3765;3695;3985;3800;3033;2216;1883;1283;707;1557
3026;3111;2634;513;2481;708;3857;1403;2310;1432;3373;1966;2843;2433;3143;823
2411;785;3731;526;755;3787;607;1017;2288;1184;3636;2779;1204;3260;2112;2979
2198;2199;2578;1470;3664;1109;2798;1796;3040;1721;3520;2053;3457;3889;3414;3265
3874;2169;3674;1756;1561;1867;2058;3016;3945;605;1946;1249;1334;2305;3055;2235
3458;2991;3647;1665;3642;2041;942;2360;1317;3797;3360;2402;2084;3455;520;1641
1383;546;2083;3501;1237;725;913;621;2870;2630;2052;812;2428;1879;3656;2336
1726;1499;1210;3632;1118;1574;3101;1676;3838;2418;2588;864;1910;2847;3010;1256
3380;3939;658;501;1779;2086;1955;3943;3072;3774;1605;732;2158;1491;1788;3637
3569;2523;3865;3361;3841;3373;2348;3626;747;2938;2196;2334;2494;1704;1867;2839
1444;2831;859;982;1169;3336;971;1784;2653;1230;1275;3466;2382;3604;2513;2303
2815;3756;1317;3642;811;3435;2899;1021;2787;2808;3436;1868;1571;3454;1210;584
2268;2281;867;1071;3605;3650;1859;2297;2392;2013;3006;620;3853;3440;3706;3380
1054;3703;3396;1502;555;1644;1379;3618;1487;3220;3945;2536;2839;3584;985;1393
1646;3284;3090;1382;1576;1556;1518;1379;975;1741;3877;2977;1694;2708;966;1841
2684;677;2193;3491;1049;3176;2754;3009;571;2706;3688;3076;1665;1623;1911;1608
1873;1247;1329;2221;2783;2112;3753;838;2143;3829;3522;1104;1578;2475;1663;3383
2713;3733;1686;2401;2433;2738;3106;3797;652;3063;1571;1360;2054;1022;3069;1476
714;998;1500;2629;1717;2498;1060;2434;1634;2144;2743;1962;2204;516;3231;3862
817;3965;2028;3167;2975;3444;2312;3750;2092;3956;2482;1483;2011;3906;2345;2327
2666;1615;1905;1514;2859;2927;1602;1565;3726;2076;1161;3934;3730;921;1918;619
1605;3017;1052;1876;2950;937;1743;1241;563;2243;1853;1632;2031;3180;1667;2178
2861;2827;820;2275;3616;2099;3378;617;3792;3418;1544;1617;3427;530;2980;2343
3122;1282;1330;3131;983;1497;1437;1460;3035;3250;1672;1922;3513;3259;654;2838
2839;1899;857;1009;2382;3342;518;1361;1237;3251;1400;2484;3908;990;2920;3246
2063;3252;1815;2247;1138;1226;2213;987;1669;3084;1356;3234;793;3056;2198;1236
2581;3610;769;1255;2212;1304;2289;3293;949;2976;3008;1479;3446;2358;3962;2719
3459;2907;2202;2068;2340;1104;1316;1848;2671;3269;2736;3177;2858;1640;2544;2811
2115;2547;2906;1701;1158;727;902;1182;3492;3024;1841;900;2156;3385;1616;2288
844;1538;2237;3519;901;2511;1998;814;3963;3937;3511;947;695;2085;2019;2176
1251;561;1269;541;3126;2240;3037;1134;3906;2678;3532;1606;835;3966;1199;2112
1238;2042;1446;2814;1238;2805;3526;1268;2625;3387;765;2552;1716;1645;3433;937
3643;1164;3000;3652;1988;3598;1434;3227;2531;702;2839;3478;1120;1950;1363;3945
