#standard;standard_file.txt
#visibility;true
2439;2675;1340;3950;1981;801;282;468;3836;2805;1431;927;3371;2808;3165;1560
3397;2157;920;2935;1832;2697;2274;3044;190;1099;2852;3951;2112;1238;3110;1902
3772;689;607;773;1025;243;1091;601;401;3947;3076;2807;3193;1305;3307;790
596;2913;3025;3149;3971;740;2751;1663;386;2980;367;1163;637;3399;1097;257
1453;1337;1214;638;546;1949;2412;2234;1042;1810;2911;350;491;2852;2258;3722
2063;1094;3153;1495;2116;3254;540;1321;1678;250;1890;3302;1522;541;75;3485
929;318;656;3051;275;1105;2260;477;3607;1366;2318;289;749;644;3485;363
3450;1913;3175;2214;2732;257;2434;2113;3904;3508;135;922;1730;3974;1542;371
401;3214;3819;3949;3312;1934;1062;2140;1470;373;1900;2353;3428;1419;135;197
492;3362;785;1618;2286;2145;519;1341;3638;1444;767;212;1539;2234;3180;2520
802;3871;863;3552;3684;2871;379;1274;1740;207;1121;514;3089;1772;1561;1983
1232;3374;1425;3060;1317;3377;1810;669;2624;555;3751;2110;1925;1339;3254;620
2220;39;2539;3480;3795;136;2448;3048;2567;182;3429;3626;112;846;3393;3948
2764;1498;775;2378;1653;406;7;3949;222;3204;2969;1059;2914;1199;3345;1792
331;2923;1589;952;1747;4;3341;3942;584;3782;3249;2168;670;2930;186;2204
1427;37;538;3781;728;967;2186;2487;1528;1806;3052;2312;1352;3018;3653;1909
3602;3327;1986;1462;1508;2680;495;3971;1756;3750;2303;1724;2237;2227;29;1502
3792;1792;1605;948;2040;1386;3894;3470;3653;1887;3903;3883;1621;390;2909;872
817;1477;157;2799;3348;38;1095;1446;2049;1095;3308;1263;742;3666;2944;971
33;804;1992;1482;1507;1904;1779;1967;2722;1870;1152;1606;363;3674;3867;1041
3793;657;2928;1032;3544;1362;1776;3993;72;890;282;3114;408;605;2942;1918
1450;2852;1;1634;309;3703;2134;1171;2530;1563;3160;3921;730;863;2821;2275
2007;1519;2428;660;3253;1122;3038;2426;3379;1267;3189;3073;669;3526;983;3201
1466;216;3194;1538;821;441;268;1003;3619;3523;1276;3477;2297;2843;3445;1600
2750;2188;94;3011;406;1685;414;1157;3123;36;2980;3455;1099;1366;439;2382
1317;3791;2276;439;996;2480;1709;304;1291;1623;3055;239;3055;2506;341;3700
3931;2522;2111;186;2277;3957;557;2787;977;2488;3568;2044;1090;3483;3499;2764
1595;430;3238;2885;1614;446;3434;1683;644;961;1242;3076;457;1164;1996;2251
196;1577;21;2155;3620;897;2216;24;3953;1513;2958;2377;2506;328;585;1662
3125;2954;490;539;3566;416;2023;2508;2717;2662;1514;2821;1055;2206;2841;3867
3628;660;1818;1961;2640;3216;1790;778;2501;1620;1917;923;3093;1735;2354;3656
1335;2574;2298;2545;3688;393;1822;3330;1390;753;2966;750;3703;3782;3634;2110
159;1760;3837;122;2620;127;3869;710;3315;3905;3441;412;1512;613;3822;2825
3541;2616;405;2898;569;2872;1695;558;2263;1026;1333;654;3917;1541;3524;94
2275;1099;2312;3319;664;3733;1190;1727;423;3658;2515;2377;3895;1359;3430;2562
1312;3810;676;1233;2957;2444;2585;256;1286;2586;3156;1868;2647;3017;1864;2655
2768;439;591;2949;3826;1128;1449;2128;726;449;3328;1144;3853;3254;2524;2122
430;3364;572;2552;2133;1223;748;3242;1954;1070;1063;3415;3349;1194;300;3177
1315;3841;3212;3767;1001;1710;611;1159;1338;3601;2849;3794;2656;3140;3024;3841
857;1069;2984;3359;2070;1807;3260;441;572;3456;479;513;2158;1931;1194;2735
973;3512;274;588;3884;2728;286;761;329;2458;2632;2043;117;2139;3243;2816
1958;2796;785;1436;485;363;459;759;785;748;3453;1708;3357;2600;1997;2860
514;477;1246;2224;1505;3111;1191;1186;2448;1654;2307;2390;2965;1498;209;3187
1451;1629;1737;3895;1926;1254;952;687;2209;2992;736;1372;1072;444;483;3545
3461;3246;1439;739;3975;1265;174;2955;3228;2691;2463;1831;3083;1148;2726;15
2997;368;904;2035;393;3907;1440;394;2343;1145;2264;1925;3873;2806;3067;2005
3658;18;1168;99;2885;1175;754;3224;705;484;2993;2957;370;3447;1138;3058
2741;351;3954;2662;3273;2772;3757;3883;3589;1783;325;2692;1017;1340;3234;2538
363;3830;3347;2779;3700;2905;2830;3886;2815;1938;3261;3650;2887;644;1875;527
1480;2703;3301;1391;454;1744;2737;2679;615;2958;215;1424;1564;97;3634;1074
1318;3813;1606;977;336;320;1425;2658;2434;3041;2714;797;3528;1864;3216;130
410;412;3934;2882;278;1407;2564;2873;3551;3589;3109;2106;1939;1067;2264;2605
1191;3973;2396;1232;2853;1968;3507;980;2574;946;3048;2614;2043;588;1828;907
1393;735;3194;18;1512;239;3219;2010;3750;3587;745;2455;3386;3316;2640;1677
1841;3475;3321;1243;216;355;829;1772;2505;3431;3698;2601;3124;375;3205;3679
2378;224;1822;224;1513;907;1177;3940;1913;3754;226;3490;3817;3706;3166;1654
3430;2346;2900;531;2011;1889;1903;991;3366;3156;1825;2644;3247;87;1902;2174
1178;3773;1262;3265;858;3691;1259;2886;2329;2231;1982;716;3040;3474;3329;544
981;3053;2094;391;490;940;1955;2823;1761;1526;1031;1387;1611;2152;529;1299
1855;1021;1850;1623;2623;3969;2610;1115;828;1770;2111;68;1496;1230;3565;2319
2320;3444;264;2510;2866;3756;3855;3562;488;2993;1652;1041;378;1265;3969;278
3035;2969;3527;1389;2736;735;3128;2591;722;1407;3113;2588;3342;535;2153;1708
3310;3351;1820;1735;903;709;1822;1187;3454;1629;66;947;1295;1604;157;1895
3499;896;1396;1944;243;1681;3579;2633;1535;3765;2556;678;2892;1900;3083;514
1892;675;2155;979;2121;3686;808;3579;1774;3314;3336;3286;2310;2621;810;3211
2263;2701;176;3007;3087;1003;3886;1017;3112;399;3603;1345;2804;2033;307;3176
2722;650;3337;1739;2401;459;3950;3049;375;3892;1502;471;1018;3905;429;3235
988;1005;3019;3419;2315;2037;338;1657;3217;1593;1756;2489;3385;3512;138;2779
2412;3347;867;2106;591;1612;1038;2822;1424;2505;110;578;3777;795;2594;2968
1778;844;1502;985;1193;3718;1557;2147;212;3623;1928;3384;2358;2996;3254;1077
3873;3999;2802;3640;2332;875;1374;3206;3921;1919;1891;2655;3499;2772;966;3263
1637;1026;247;372;238;2470;3360;3266;2120;3181;613;1872;3434;276;1600;619
3954;3514;2062;2630;420;1686;309;1940;434;1465;3383;1839;2694;170;2283;2100
774;1277;2027;2248;2014;886;2563;1161;850;511;1952;2757;1124;1266;2072;2463
2986;3173;3820;53;3513;3113;1068;1353;103;1217;988;2691;3060;4000;2164;1702
1350;1113;3250;1717;3723;1942;148;435;1344;3623;1631;2376;103;3058;2468;3705
1207;961;3877;3384;1302;3514;2301;3208;1095;3460;402;2253;2096;1549;347;869
3430;564;954;1937;467;1999;1871;1950;1718;1565;843;1854;851;80;2904;353
3015;2904;328;1174;2728;3244;2290;1901;1728;2551;2549;935;2831;1205;1789;928
1996;2829;1423;922;1046;3684;2204;3183;2292;2723;2613;3346;1649;3858;1060;2631
2808;3993;2230;1393;3489;3353;3272;245;2777;319;2575;585;588;1218;1929;3469
1868;2148;2957;800;3362;601;3335;3543;396;581;3805;3586;3244;709;2914;3231
795;2661;373;52;973;1246;2052;2424;1298;1279;639;636;2341;486;3509;3038
671;3482;1655;1510;1859;3898;2060;532;1144;2720;1855;975;388;2541;796;2878
3696;2993;3684;3857;354;2721;69;3755;1955;3629;602;3070;1422;2779;1685;1763
2576;2742;2151;2810;3540;271;134;905;3228;1529;250;3686;2822;2273;2843;3473
2988;76;3139;3461;2915;2791;670;2036;53;928;557;3467;3522;2576;3540;3972
196;3955;327;1172;1433;3839;3717;3634;2379;3650;2144;2073;3769;2238;498;904
3628;2161;1486;3158;3558;1918;408;3637;1355;2337;3391;3648;1816;75;2940;2188
3799;3371;3468;3995;1070;1557;2525;2466;538;2470;662;3530;546;3747;3320;1527
3704;2656;2061;3966;591;1073;3327;1398;1952;2616;2280;252;573;860;2405;3670
2646;2230;2108;3249;1570;1997;1492;2221;1340;3987;2179;309;2162;3883;587;277
638;307;2329;1533;3826;2393;2317;3678;3966;3511;2507;2744;773;3798;3298;417
3690;1406;1921;2552;3427;241;3160;214;2745;3235;731;3006;565;1971;3058;188
3051;3041;1717;2035;1863;618;1150;2908;3809;868;1339;1313;2168;622;884;1063
293;3729;619;3670;2480;359;2202;283;2346;2580;3722;2644;1422;2101;1485;1269
1512;1867;3076;3714;176;3117;1822;3124;3860;946;1358;2819;635;1126;1821;3521
3001;1062;1992;2782;3902;3951;971;114;3914;3468;1276;3440;883;2881;801;3663
1728;107;3453;731;703;1738;1152;3023;3296;3821;3815;447;3586;1544;3057;3476
3933;3372;3420;2182;3073;3160;3139;1982;464;2079;3218;3975;2715;2738;2923;2345
1152;3209;2984;954;219;3085;2864;1202;3547;3726;1886;3385;3100;2631;1605;3933
487;824;3176;2593;1910;2766;2848;493;1280;1691;3348;3553;876;2407;966;160
1170;2386;3817;3030;1109;1333;2290;2412;3613;303;1615;3187;264;69;141;3211
3625;3620;3675;1583;3308;3457;1123;1890;1456;973;326;723;2412;366;3234;56
1952;888;2679;2529;51;1852;3402;1029;1262;673;400;2517;1501;2719;1851;524
2196;800;3594;2117;2688;3616;2242;954;2554;3968;1308;2183;1637;2765;3572;1425
3066;468;1278;1481;3478;2458;1845;3999;2568;3313;40;2080;1275;1517;3904;3157
33;2598;2820;1353;2933;1389;2521;654;3250;2998;3821;333;3060;2068;1094;1366
3230;2697;1485;3940;3888;100;182;3494;930;2742;1694;393;3121;3298;1329;687
3219;1370;1786;2285;3576;255;2415;3743;2223;30;3923;3576;3536;2539;1703;3889
127;1032;3801;2429;1166;759;3918;1614;3046;3382;2911;1850;7;3652;3820;2027
3864;2065;1104;1974;2717;2246;1168;2700;2086;3572;1132;1609;2917;1092;3160;3438
3054;865;2420;3571;1627;1614;3597;1808;3422;53;1346;1154;2333;2901;2404;3687
2912;3730;647;3856;3614;706;3317;2409;1956;844;24;3952;2508;2820;3639;167
2473;292;1867;3677;3351;3056;66;69;868;51;1772;168;2701;2953;1178;1997
1846;1588;883;2991;2362;3216;3517;2519;531;2948;3571;2623;2423;2650;3388;929
2413;1186;2121;1047;3422;3570;3524;2239;2734;3574;3615;670;673;763;3400;679
1096;1693;3124;73;651;420;636;288;1933;3280;2027;2853;3683;2123;1209;77
1728;2818;3500;2526;1929;2480;2705;1847;2118;2600;1446;2323;568;1194;1652;641
477;3842;1546;2921;3698;966;1250;1773;2730;563;3830;3218;2163;3515;605;431
34;1502;1921;329;120;2744;1237;3308;2618;3379;1214;661;1358;1146;2368;1998
2685;3863;676;3139;1899;1949;1455;1047;896;2779;3712;3739;2840;1192;2985;3844
1439;1214;1965;3643;742;1637;210;1559;2989;803;2795;1331;1038;3786;292;2910
3029;590;3887;1005;3531;1696;1625;3778;1421;701;2240;1280;1054;2768;67;2976
1440;115;1151;3390;3918;2121;2610;726;1601;3956;2130;1464;2463;1824;503;3389
3711;3277;235;1768;3908;3267;1624;1752;1367;29;3827;1654;724;2545;461;1554
155;2083;80;2705;886;2921;347;788;2184;1727;2192;2678;437;3703;529;785
2679;2629;1945;2483;2050;3743;2106;2040;285;2451;1862;2458;415;1223;3730;3535
3965;1834;3454;3840;3334;698;3074;642;3407;1848;2337;1125;682;3754;317;3532
3731;1911;3550;333;2130;2130;2662;496;583;3350;2275;541;641;3974;6;2104
750;1197;3912;2101;185;734;551;3288;3298;1614;2143;1460;934;2251;401;2111
1413;2638;1635;833;2454;227;74;2899;1212;1772;788;2403;2116;3068;2183;941
3746;557;2401;3845;1377;1708;1055;2435;557;2670;2057;3262;1386;1235;3552;3552
1958;3218;3364;2731;3037;1438;3930;3699;2652;1158;503;1393;620;16;112;3467
252;1407;1359;1639;2760;721;3294;179;1563;3744;1113;607;1898;1444;3729;1951
1316;1512;3388;208;611;1349;1781;1859;178;2949;1477;1984;3255;2415;1241;1078
